# xp yp zp phi
# 1 21 21 21
1.500000000000000222e-01 0.000000000000000000e+00 3.000000000000000444e-01 9.722668258518643025e-01
2.000000000000000111e-01 0.000000000000000000e+00 3.000000000000000444e-01 9.680224498313060311e-01
2.500000000000000000e-01 0.000000000000000000e+00 3.000000000000000444e-01 9.625926092944695478e-01
3.000000000000000444e-01 0.000000000000000000e+00 3.000000000000000444e-01 9.559974818330998492e-01
3.500000000000000333e-01 0.000000000000000000e+00 3.000000000000000444e-01 9.482614723896479747e-01
4.000000000000000222e-01 0.000000000000000000e+00 3.000000000000000444e-01 9.394130628134758076e-01
4.500000000000000111e-01 0.000000000000000000e+00 3.000000000000000444e-01 9.294846371842433452e-01
5.000000000000000000e-01 0.000000000000000000e+00 3.000000000000000444e-01 9.185122844014573795e-01
5.500000000000000444e-01 0.000000000000000000e+00 3.000000000000000444e-01 9.065355797238511260e-01
6.000000000000000888e-01 0.000000000000000000e+00 3.000000000000000444e-01 8.935973471085156827e-01
6.500000000000000222e-01 0.000000000000000000e+00 3.000000000000000444e-01 8.797434043458188802e-01
7.000000000000000666e-01 0.000000000000000000e+00 3.000000000000000444e-01 8.650222931107413027e-01
7.500000000000000000e-01 0.000000000000000000e+00 3.000000000000000444e-01 8.494849961531930616e-01
8.000000000000000444e-01 0.000000000000000000e+00 3.000000000000000444e-01 8.331846439283304706e-01
8.500000000000000888e-01 0.000000000000000000e+00 3.000000000000000444e-01 8.161762130223397804e-01
9.000000000000000222e-01 0.000000000000000000e+00 3.000000000000000444e-01 7.985162187593770611e-01
9.500000000000000666e-01 0.000000000000000000e+00 3.000000000000000444e-01 7.802624043814325727e-01
1.000000000000000000e+00 0.000000000000000000e+00 3.000000000000000444e-01 7.614734291752052187e-01
0.000000000000000000e+00 5.000000000000000278e-02 3.000000000000000444e-01 9.771403335973504189e-01
5.000000000000000278e-02 5.000000000000000278e-02 3.000000000000000444e-01 9.765298116968197384e-01
1.000000000000000056e-01 5.000000000000000278e-02 3.000000000000000444e-01 9.747005337838529071e-01
1.500000000000000222e-01 5.000000000000000278e-02 3.000000000000000444e-01 9.716593489420158880e-01
2.000000000000000111e-01 5.000000000000000278e-02 3.000000000000000444e-01 9.674176248276634693e-01
2.500000000000000000e-01 5.000000000000000278e-02 3.000000000000000444e-01 9.619911768808676600e-01
3.000000000000000444e-01 5.000000000000000278e-02 3.000000000000000444e-01 9.554001700863188340e-01
3.500000000000000333e-01 5.000000000000000278e-02 3.000000000000000444e-01 9.476689941381445381e-01
4.000000000000000222e-01 5.000000000000000278e-02 3.000000000000000444e-01 9.388261130901123241e-01
4.500000000000000111e-01 5.000000000000000278e-02 3.000000000000000444e-01 9.289038907881564944e-01
5.000000000000000000e-01 5.000000000000000278e-02 3.000000000000000444e-01 9.179383935832684527e-01
5.500000000000000444e-01 5.000000000000000278e-02 3.000000000000000444e-01 9.059691720073728138e-01
6.000000000000000888e-01 5.000000000000000278e-02 3.000000000000000444e-01 8.930390232609497492e-01
6.500000000000000222e-01 5.000000000000000278e-02 3.000000000000000444e-01 8.791937365071951227e-01
7.000000000000000666e-01 5.000000000000000278e-02 3.000000000000000444e-01 8.644818230920213731e-01
7.500000000000000000e-01 5.000000000000000278e-02 3.000000000000000444e-01 8.489542339110753844e-01
8.000000000000000444e-01 5.000000000000000278e-02 3.000000000000000444e-01 8.326640662233538714e-01
8.500000000000000888e-01 5.000000000000000278e-02 3.000000000000000444e-01 8.156662622654122785e-01
9.000000000000000222e-01 5.000000000000000278e-02 3.000000000000000444e-01 7.980173020503648074e-01
9.500000000000000666e-01 5.000000000000000278e-02 3.000000000000000444e-01 7.797748927419509979e-01
1.000000000000000000e+00 5.000000000000000278e-02 3.000000000000000444e-01 7.609976569762703091e-01
0.000000000000000000e+00 1.000000000000000056e-01 3.000000000000000444e-01 9.753099120283326151e-01
5.000000000000000278e-02 1.000000000000000056e-01 3.000000000000000444e-01 9.747005337838529071e-01
1.000000000000000056e-01 1.000000000000000056e-01 3.000000000000000444e-01 9.728746825534539955e-01
1.500000000000000222e-01 1.000000000000000056e-01 3.000000000000000444e-01 9.698391945907022249e-01
2.000000000000000111e-01 1.000000000000000056e-01 3.000000000000000444e-01 9.656054162575664623e-01
2.500000000000000000e-01 1.000000000000000056e-01 3.000000000000000444e-01 9.601891333679518636e-01
3.000000000000000444e-01 1.000000000000000056e-01 3.000000000000000444e-01 9.536104731326262574e-01
3.500000000000000333e-01 1.000000000000000056e-01 3.000000000000000444e-01 9.458937795578867824e-01
4.000000000000000222e-01 1.000000000000000056e-01 3.000000000000000444e-01 9.370674633774034312e-01
4.500000000000000111e-01 1.000000000000000056e-01 3.000000000000000444e-01 9.271638278117531051e-01
5.000000000000000000e-01 1.000000000000000056e-01 3.000000000000000444e-01 9.162188716508775643e-01
5.500000000000000444e-01 1.000000000000000056e-01 3.000000000000000444e-01 9.042720713389330589e-01
6.000000000000000888e-01 1.000000000000000056e-01 3.000000000000000444e-01 8.913661439068313319e-01
6.500000000000000222e-01 1.000000000000000056e-01 3.000000000000000444e-01 8.775467927435256499e-01
7.000000000000000666e-01 1.000000000000000056e-01 3.000000000000000444e-01 8.628624383213753246e-01
7.500000000000000000e-01 1.000000000000000056e-01 3.000000000000000444e-01 8.473639360926044084e-01
8.000000000000000444e-01 1.000000000000000056e-01 3.000000000000000444e-01 8.311042838521256471e-01
8.500000000000000888e-01 1.000000000000000056e-01 3.000000000000000444e-01 8.141383209163184365e-01
9.000000000000000222e-01 1.000000000000000056e-01 3.000000000000000444e-01 7.965224214974918615e-01
9.500000000000000666e-01 1.000000000000000056e-01 3.000000000000000444e-01 7.783141846598286007e-01
1.000000000000000000e+00 1.000000000000000056e-01 3.000000000000000444e-01 7.595721232249684762e-01
0.000000000000000000e+00 1.500000000000000222e-01 3.000000000000000444e-01 9.722668258518643025e-01
5.000000000000000278e-02 1.500000000000000222e-01 3.000000000000000444e-01 9.716593489420158880e-01
1.000000000000000056e-01 1.500000000000000222e-01 3.000000000000000444e-01 9.698391945907022249e-01
1.500000000000000222e-01 1.500000000000000222e-01 3.000000000000000444e-01 9.668131777215428491e-01
2.000000000000000111e-01 1.500000000000000222e-01 3.000000000000000444e-01 9.625926092944695478e-01
2.500000000000000000e-01 1.500000000000000222e-01 3.000000000000000444e-01 9.571932258697183338e-01
3.000000000000000444e-01 1.500000000000000222e-01 3.000000000000000444e-01 9.506350918586984333e-01
3.500000000000000333e-01 1.500000000000000222e-01 3.000000000000000444e-01 9.429424753114307167e-01
4.000000000000000222e-01 1.500000000000000222e-01 3.000000000000000444e-01 9.341436983166222507e-01
4.500000000000000111e-01 1.500000000000000222e-01 3.000000000000000444e-01 9.242709633048522555e-01
5.000000000000000000e-01 1.500000000000000222e-01 3.000000000000000444e-01 9.133601567454361359e-01
5.500000000000000444e-01 1.500000000000000222e-01 3.000000000000000444e-01 9.014506319111976751e-01
6.000000000000000888e-01 1.500000000000000222e-01 3.000000000000000444e-01 8.885849725506891339e-01
6.500000000000000222e-01 1.500000000000000222e-01 3.000000000000000444e-01 8.748087394527020999e-01
7.000000000000000666e-01 1.500000000000000222e-01 3.000000000000000444e-01 8.601702020118019432e-01
7.500000000000000000e-01 1.500000000000000222e-01 3.000000000000000444e-01 8.447200570049834267e-01
8.000000000000000444e-01 1.500000000000000222e-01 3.000000000000000444e-01 8.285111368675591725e-01
8.500000000000000888e-01 1.500000000000000222e-01 3.000000000000000444e-01 8.115981098105364833e-01
9.000000000000000222e-01 1.500000000000000222e-01 3.000000000000000444e-01 7.940371741517890936e-01
9.500000000000000666e-01 1.500000000000000222e-01 3.000000000000000444e-01 7.758857492393765876e-01
1.000000000000000000e+00 1.500000000000000222e-01 3.000000000000000444e-01 7.572021653277811737e-01
0.000000000000000000e+00 2.000000000000000111e-01 3.000000000000000444e-01 9.680224498313060311e-01
5.000000000000000278e-02 2.000000000000000111e-01 3.000000000000000444e-01 9.674176248276634693e-01
1.000000000000000056e-01 2.000000000000000111e-01 3.000000000000000444e-01 9.656054162575664623e-01
1.500000000000000222e-01 2.000000000000000111e-01 3.000000000000000444e-01 9.625926092944695478e-01
2.000000000000000111e-01 2.000000000000000111e-01 3.000000000000000444e-01 9.583904655209468659e-01
2.500000000000000000e-01 2.000000000000000111e-01 3.000000000000000444e-01 9.530146528001675055e-01
3.000000000000000444e-01 2.000000000000000111e-01 3.000000000000000444e-01 9.464851479534838186e-01
3.500000000000000333e-01 2.000000000000000111e-01 3.000000000000000444e-01 9.388261130901123241e-01
4.000000000000000222e-01 2.000000000000000111e-01 3.000000000000000444e-01 9.300657466602784140e-01
4.500000000000000111e-01 2.000000000000000111e-01 3.000000000000000444e-01 9.202361105166659838e-01
5.000000000000000000e-01 2.000000000000000111e-01 3.000000000000000444e-01 9.093729344682314197e-01
5.500000000000000444e-01 2.000000000000000111e-01 3.000000000000000444e-01 8.975153999933044302e-01
6.000000000000000888e-01 2.000000000000000111e-01 3.000000000000000444e-01 8.847059049434835565e-01
6.500000000000000222e-01 2.000000000000000111e-01 3.000000000000000444e-01 8.709898112145051385e-01
7.000000000000000666e-01 2.000000000000000111e-01 3.000000000000000444e-01 8.564151774836135100e-01
7.500000000000000000e-01 2.000000000000000111e-01 3.000000000000000444e-01 8.410324792138814676e-01
8.000000000000000444e-01 2.000000000000000111e-01 3.000000000000000444e-01 8.248943182036032606e-01
8.500000000000000888e-01 2.000000000000000111e-01 3.000000000000000444e-01 8.080551240127930024e-01
9.000000000000000222e-01 2.000000000000000111e-01 3.000000000000000444e-01 7.905708496287354725e-01
9.500000000000000666e-01 2.000000000000000111e-01 3.000000000000000444e-01 7.724986637385633514e-01
1.000000000000000000e+00 2.000000000000000111e-01 3.000000000000000444e-01 7.538966419593208235e-01
0.000000000000000000e+00 2.500000000000000000e-01 3.000000000000000444e-01 9.625926092944695478e-01
5.000000000000000278e-02 2.500000000000000000e-01 3.000000000000000444e-01 9.619911768808676600e-01
1.000000000000000056e-01 2.500000000000000000e-01 3.000000000000000444e-01 9.601891333679518636e-01
1.500000000000000222e-01 2.500000000000000000e-01 3.000000000000000444e-01 9.571932258697183338e-01
2.000000000000000111e-01 2.500000000000000000e-01 3.000000000000000444e-01 9.530146528001675055e-01
2.500000000000000000e-01 2.500000000000000000e-01 3.000000000000000444e-01 9.476689941381445381e-01
3.000000000000000444e-01 2.500000000000000000e-01 3.000000000000000444e-01 9.411761146508295095e-01
3.500000000000000333e-01 2.500000000000000000e-01 3.000000000000000444e-01 9.335600409171109781e-01
4.000000000000000222e-01 2.500000000000000000e-01 3.000000000000000444e-01 9.248488132162048236e-01
4.500000000000000111e-01 2.500000000000000000e-01 3.000000000000000444e-01 9.150743135591523636e-01
5.000000000000000000e-01 2.500000000000000000e-01 3.000000000000000444e-01 9.042720713389331699e-01
5.500000000000000444e-01 2.500000000000000000e-01 3.000000000000000444e-01 8.924810482567637759e-01
6.000000000000000888e-01 2.500000000000000000e-01 3.000000000000000444e-01 8.797434043458188802e-01
6.500000000000000222e-01 2.500000000000000000e-01 3.000000000000000444e-01 8.661042470574670249e-01
7.000000000000000666e-01 2.500000000000000000e-01 3.000000000000000444e-01 8.516113654977728320e-01
7.500000000000000000e-01 2.500000000000000000e-01 3.000000000000000444e-01 8.363149520023716033e-01
8.000000000000000444e-01 2.500000000000000000e-01 3.000000000000000444e-01 8.202673133150611973e-01
8.500000000000000888e-01 2.500000000000000000e-01 3.000000000000000444e-01 8.035225736890606596e-01
9.000000000000000222e-01 2.500000000000000000e-01 3.000000000000000444e-01 7.861363722596379500e-01
9.500000000000000666e-01 2.500000000000000000e-01 3.000000000000000444e-01 7.681655570427934343e-01
1.000000000000000000e+00 2.500000000000000000e-01 3.000000000000000444e-01 7.496678778972798440e-01
0.000000000000000000e+00 3.000000000000000444e-01 3.000000000000000444e-01 9.559974818330998492e-01
5.000000000000000278e-02 3.000000000000000444e-01 3.000000000000000444e-01 9.554001700863188340e-01
1.000000000000000056e-01 3.000000000000000444e-01 3.000000000000000444e-01 9.536104731326262574e-01
1.500000000000000222e-01 3.000000000000000444e-01 3.000000000000000444e-01 9.506350918586984333e-01
2.000000000000000111e-01 3.000000000000000444e-01 3.000000000000000444e-01 9.464851479534838186e-01
2.500000000000000000e-01 3.000000000000000444e-01 3.000000000000000444e-01 9.411761146508295095e-01
3.000000000000000444e-01 3.000000000000000444e-01 3.000000000000000444e-01 9.347277206160274909e-01
3.500000000000000333e-01 3.000000000000000444e-01 3.000000000000000444e-01 9.271638278117531051e-01
4.000000000000000222e-01 3.000000000000000444e-01 3.000000000000000444e-01 9.185122844014573795e-01
4.500000000000000111e-01 3.000000000000000444e-01 3.000000000000000444e-01 9.088047539590933255e-01
5.000000000000000000e-01 3.000000000000000444e-01 3.000000000000000444e-01 8.980765224508024946e-01
5.500000000000000444e-01 3.000000000000000444e-01 3.000000000000000444e-01 8.863662846347738489e-01
6.000000000000000888e-01 3.000000000000000444e-01 3.000000000000000444e-01 8.737159116880344190e-01
6.500000000000000222e-01 3.000000000000000444e-01 3.000000000000000444e-01 8.601702020118019432e-01
7.000000000000000666e-01 3.000000000000000444e-01 3.000000000000000444e-01 8.457766172888441236e-01
7.500000000000000000e-01 3.000000000000000444e-01 3.000000000000000444e-01 8.305850059659610762e-01
8.000000000000000444e-01 3.000000000000000444e-01 3.000000000000000444e-01 8.146473164114145238e-01
8.500000000000000888e-01 3.000000000000000444e-01 3.000000000000000444e-01 7.980173020503646963e-01
9.000000000000000222e-01 3.000000000000000444e-01 3.000000000000000444e-01 7.807502208109257102e-01
9.500000000000000666e-01 3.000000000000000444e-01 3.000000000000000444e-01 7.629025312193929986e-01
1.000000000000000000e+00 3.000000000000000444e-01 3.000000000000000444e-01 7.445315874659093058e-01
0.000000000000000000e+00 3.500000000000000333e-01 3.000000000000000444e-01 9.482614723896479747e-01
5.000000000000000278e-02 3.500000000000000333e-01 3.000000000000000444e-01 9.476689941381445381e-01
1.000000000000000056e-01 3.500000000000000333e-01 3.000000000000000444e-01 9.458937795578867824e-01
1.500000000000000222e-01 3.500000000000000333e-01 3.000000000000000444e-01 9.429424753114307167e-01
2.000000000000000111e-01 3.500000000000000333e-01 3.000000000000000444e-01 9.388261130901123241e-01
2.500000000000000000e-01 3.500000000000000333e-01 3.000000000000000444e-01 9.335600409171109781e-01
3.000000000000000444e-01 3.500000000000000333e-01 3.000000000000000444e-01 9.271638278117531051e-01
3.500000000000000333e-01 3.500000000000000333e-01 3.000000000000000444e-01 9.196611426437697467e-01
4.000000000000000222e-01 3.500000000000000333e-01 3.000000000000000444e-01 9.110796082270061769e-01
4.500000000000000111e-01 3.500000000000000333e-01 3.000000000000000444e-01 9.014506319111976751e-01
5.000000000000000000e-01 3.500000000000000333e-01 3.000000000000000444e-01 8.908092141255754548e-01
5.500000000000000444e-01 3.500000000000000333e-01 3.000000000000000444e-01 8.791937365071951227e-01
6.000000000000000888e-01 3.500000000000000333e-01 3.000000000000000444e-01 8.666457314081109642e-01
6.500000000000000222e-01 3.500000000000000333e-01 3.000000000000000444e-01 8.532096347172315465e-01
7.000000000000000666e-01 3.500000000000000333e-01 3.000000000000000444e-01 8.389325240535236983e-01
